iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,2021-06-18,13842.0,3.0,4.143,127.0,0.0,0.0,178943.558,38.783,53.557,1641.803,0.0,0.0,0.88,,,,,,,,,,,,,147.0,1.9,0.0282,35.5,tests performed,,,,,,1582.0,,,,,20451.0,580.0,0.75,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-19,13842.0,0.0,4.143,127.0,0.0,0.0,178943.558,0.0,53.557,1641.803,0.0,0.0,0.9,,,,,,,,,,,,,143.0,1.849,0.029,34.5,tests performed,,,,,,1634.0,,,,,21124.0,578.0,0.747,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-20,13842.0,0.0,4.143,127.0,0.0,0.0,178943.558,0.0,53.557,1641.803,0.0,0.0,0.92,,,,,,,,,,,,,138.0,1.784,0.03,33.3,tests performed,,,,,,1685.0,,,,,21783.0,576.0,0.745,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-21,13864.0,22.0,5.429,127.0,0.0,0.0,179227.965,284.407,70.178,1641.803,0.0,0.0,0.94,,,,,,,,,195713.0,,2530.095,,138.0,1.784,0.0393,25.4,tests performed,63265.0,38667.0,24598.0,,,1737.0,81.79,49.99,31.8,,22455.0,574.0,0.742,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-22,13864.0,0.0,5.143,127.0,0.0,0.0,179227.965,0.0,66.485,1641.803,0.0,0.0,0.94,,,,,,,,,,,,,140.0,1.81,0.0367,27.2,tests performed,,,,,,1592.0,,,,,20581.0,555.0,0.717,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-23,13873.0,9.0,5.286,127.0,0.0,0.0,179344.313,116.348,68.331,1641.803,0.0,0.0,0.95,,,,,,,,,,,,,142.0,1.836,0.0372,26.9,tests performed,,,,,,1447.0,,,,,18706.0,535.0,0.692,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-24,13877.0,4.0,5.429,127.0,0.0,0.0,179396.023,51.71,70.178,1641.803,0.0,0.0,0.96,,,,,,,,,,,,,145.0,1.874,0.0374,26.7,tests performed,,,,,,1303.0,,,,,16845.0,515.0,0.666,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-25,13882.0,5.0,5.714,127.0,0.0,0.0,179460.661,64.638,73.872,1641.803,0.0,0.0,0.97,,,,,,,,,,,,,147.0,1.9,0.0389,25.7,tests performed,,,,,,1158.0,,,,,14970.0,495.0,0.64,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-26,13882.0,0.0,5.714,127.0,0.0,0.0,179460.661,0.0,73.872,1641.803,0.0,0.0,0.98,,,,,,,,,,,,,149.0,1.926,0.0383,26.1,tests performed,,,,,,1013.0,,,,,13096.0,475.0,0.614,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-27,13882.0,0.0,5.714,127.0,0.0,0.0,179460.661,0.0,73.872,1641.803,0.0,0.0,0.99,,,,,,,,,,,,,151.0,1.952,0.0378,26.4,tests performed,,,,,,868.0,,,,,11221.0,455.0,0.588,43.52,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-28,13882.0,0.0,2.571,127.0,0.0,0.0,179460.661,0.0,33.242,1641.803,0.0,0.0,1.0,,,,,,,,,196782.0,,2543.915,,153.0,1.978,0.0168,59.5,tests performed,68329.0,41716.0,26613.0,,,723.0,88.33,53.93,34.4,,9347.0,436.0,0.564,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-29,13900.0,18.0,5.143,127.0,0.0,0.0,179693.358,232.696,66.485,1641.803,0.0,0.0,1.03,,,,,,,,,,,,,157.0,2.03,0.0328,30.5,tests performed,,,,,,637.0,,,,,8235.0,387.0,0.5,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-06-30,13911.0,11.0,5.429,127.0,0.0,0.0,179835.561,142.203,70.178,1641.803,0.0,0.0,1.03,,,,,,,,,,,,,161.0,2.081,0.0337,29.7,tests performed,,,,,,551.0,,,,,7123.0,337.0,0.436,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-01,13918.0,7.0,5.857,127.0,0.0,0.0,179926.054,90.493,75.719,1641.803,0.0,0.0,1.03,,,,,,,,,,,,,165.0,2.133,0.0355,28.2,tests performed,,,,,,465.0,,,,,6011.0,288.0,0.372,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-02,13918.0,0.0,5.143,127.0,0.0,0.0,179926.054,0.0,66.485,1641.803,0.0,0.0,1.03,,,,,,,,,,,,,169.0,2.185,0.0304,32.9,tests performed,,,,,,379.0,,,,,4900.0,239.0,0.309,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-03,13918.0,0.0,5.143,127.0,0.0,0.0,179926.054,0.0,66.485,1641.803,0.0,0.0,1.04,,,,,,,,,,,,,174.0,2.249,0.0296,33.8,tests performed,,,,,,293.0,,,,,3788.0,190.0,0.246,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-04,13918.0,0.0,5.143,127.0,0.0,0.0,179926.054,0.0,66.485,1641.803,0.0,0.0,1.05,,,,,,,,,,,,,178.0,2.301,0.0289,34.6,tests performed,,,,,,207.0,,,,,2676.0,141.0,0.182,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-05,13918.0,0.0,5.143,127.0,0.0,0.0,179926.054,0.0,66.485,1641.803,0.0,0.0,1.06,,,,,,,,,198055.0,,2560.372,,182.0,2.353,0.0283,35.4,tests performed,,,,,,121.0,,,,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-06,13991.0,73.0,13.0,127.0,0.0,0.0,180869.768,943.713,168.059,1641.803,0.0,0.0,1.08,,,,,,,,,,,,,192.0,2.482,0.0677,14.8,tests performed,,,,,,121.0,,,,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-07,14021.0,30.0,15.714,127.0,0.0,0.0,181257.595,387.827,203.148,1641.803,0.0,0.0,1.11,,,,,,,,,,,,,202.0,2.611,0.0778,12.9,tests performed,,,,,,121.0,,,,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-08,14050.0,29.0,18.857,127.0,0.0,0.0,181632.495,374.9,243.777,1641.803,0.0,0.0,1.12,,,,,,,,,,,,,213.0,2.754,0.0885,11.3,tests performed,,,,,,121.0,,,,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-09,14075.0,25.0,22.429,127.0,0.0,0.0,181955.684,323.189,289.947,1641.803,0.0,0.0,1.14,,,,,,,,,,,,,223.0,2.883,0.1006,9.9,tests performed,,,,,,121.0,,,,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-10,14075.0,0.0,22.429,127.0,0.0,0.0,181955.684,0.0,289.947,1641.803,0.0,0.0,1.15,,,,,,,,,,,,,233.0,3.012,0.0963,10.4,tests performed,,,,,,121.0,,,,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-11,14075.0,0.0,22.429,127.0,0.0,0.0,181955.684,0.0,289.947,1641.803,0.0,0.0,1.17,,,,,,,,,199577.0,,2580.048,,243.0,3.141,0.0923,10.8,tests performed,,,,,,121.0,,,,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-12,14155.0,80.0,33.857,127.0,0.0,0.0,182989.891,1034.206,437.691,1641.803,0.0,0.0,1.18,,,,,,,,,,,,,245.0,3.167,0.1382,7.2,tests performed,70018.0,43008.0,27010.0,,,121.0,90.52,55.6,34.92,,1564.0,92.0,0.119,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-13,14167.0,12.0,25.143,127.0,0.0,0.0,183145.022,155.131,325.036,1641.803,0.0,0.0,1.18,,,,,,,,,,,,,236.0,3.051,0.1065,9.4,tests performed,,,,,,355.0,,,,,4589.0,190.0,0.246,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-14,14167.0,0.0,20.857,127.0,0.0,0.0,183145.022,0.0,269.632,1641.803,0.0,0.0,1.18,,,,,,,,,,,,,228.0,2.947,0.0915,10.9,tests performed,,,,,,589.0,,,,,7614.0,288.0,0.372,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-15,14239.0,72.0,27.0,127.0,0.0,0.0,184075.807,930.786,349.045,1641.803,0.0,0.0,1.19,,,,,,,,,,,,,219.0,2.831,0.1233,8.1,tests performed,,,,,,824.0,,,,,10652.0,386.0,0.499,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-16,14273.0,34.0,28.286,127.0,0.0,0.0,184515.345,439.538,365.666,1641.803,0.0,0.0,1.18,,,,,,,,,,,,,210.0,2.715,0.1347,7.4,tests performed,,,,,,1058.0,,,,,13677.0,483.0,0.624,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-17,14273.0,0.0,28.286,127.0,0.0,0.0,184515.345,0.0,365.666,1641.803,0.0,0.0,1.18,,,,,,,,,,,,,202.0,2.611,0.14,7.1,tests performed,,,,,,1293.0,,,,,16715.0,581.0,0.751,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-18,14273.0,0.0,28.286,127.0,0.0,0.0,184515.345,0.0,365.666,1641.803,0.0,0.0,1.17,,,,,,,,,,,,,193.0,2.495,0.1466,6.8,tests performed,,,,,,1527.0,,,,,19740.0,679.0,0.878,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-19,14359.0,86.0,29.143,127.0,0.0,0.0,185627.117,1111.772,376.747,1641.803,0.0,0.0,1.16,,,,,,,,,201122.0,,2600.021,,193.0,2.495,0.151,6.6,tests performed,82349.0,48445.0,33904.0,,,1762.0,106.46,62.63,43.83,,22778.0,777.0,1.004,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-20,14379.0,20.0,30.286,127.0,0.0,0.0,185885.668,258.552,391.521,1641.803,0.0,0.0,1.15,,,,,,,,,,,,,196.0,2.534,0.1545,6.5,tests performed,,,,,,1554.0,,,,,20089.0,691.0,0.893,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-21,14379.0,0.0,30.286,127.0,0.0,0.0,185885.668,0.0,391.521,1641.803,0.0,0.0,1.14,,,,,,,,,,,,,198.0,2.56,0.153,6.5,tests performed,,,,,,1346.0,,,,,17401.0,605.0,0.782,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-22,14464.0,85.0,32.143,127.0,0.0,0.0,186984.513,1098.844,415.529,1641.803,0.0,0.0,1.13,,,,,,,,,,,,,201.0,2.598,0.1599,6.3,tests performed,,,,,,1138.0,,,,,14712.0,520.0,0.672,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-23,14498.0,34.0,32.143,127.0,0.0,0.0,187424.05,439.538,415.529,1641.803,0.0,0.0,1.12,,,,,,,,,,,,,203.0,2.624,0.1583,6.3,tests performed,,,,,,930.0,,,,,12023.0,434.0,0.561,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-24,14498.0,0.0,32.143,127.0,0.0,0.0,187424.05,0.0,415.529,1641.803,0.0,0.0,1.1,,,,,,,,,,,,,206.0,2.663,0.156,6.4,tests performed,,,,,,721.0,,,,,9321.0,348.0,0.45,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-25,14498.0,0.0,32.143,127.0,0.0,0.0,187424.05,0.0,415.529,1641.803,0.0,0.0,1.08,,,,,,,,,,,,,208.0,2.689,0.1545,6.5,tests performed,,,,,,513.0,,,,,6632.0,263.0,0.34,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-26,14577.0,79.0,31.143,127.0,0.0,0.0,188445.329,1021.279,402.602,1641.803,0.0,0.0,1.07,,,,,,,,,,,,,211.0,2.728,0.1476,6.8,tests performed,,,,,,305.0,,,,,3943.0,177.0,0.229,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-27,14586.0,9.0,29.571,127.0,0.0,0.0,188561.677,116.348,382.287,1641.803,0.0,0.0,1.05,,,,,,,,,202809.0,,2621.83,,211.0,2.728,0.1401,7.1,tests performed,,,,,,305.0,,,,,3943.0,177.0,0.229,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-28,14586.0,0.0,29.571,127.0,0.0,0.0,188561.677,0.0,382.287,1641.803,0.0,0.0,1.04,,,,,,,,,,,,,227.0,2.935,0.1303,7.7,tests performed,,,,,,305.0,,,,,3943.0,177.0,0.229,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-29,14655.0,69.0,27.286,127.0,0.0,0.0,189453.68,892.003,352.738,1641.803,0.0,0.0,1.03,,,,,,,,,,,,,243.0,3.141,0.1123,8.9,tests performed,,,,,,305.0,,,,,3943.0,177.0,0.229,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-30,14678.0,23.0,25.714,128.0,1.0,0.143,189751.015,297.334,332.423,1654.73,12.928,1.847,1.01,,,,,,,,,,,,,258.0,3.335,0.0997,10.0,tests performed,,,,,,305.0,,,,,3943.0,177.0,0.229,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-07-31,14678.0,0.0,25.714,128.0,0.0,0.143,189751.015,0.0,332.423,1654.73,0.0,1.847,1.0,,,,,,,,,,,,,274.0,3.542,0.0938,10.7,tests performed,,,,,,305.0,,,,,3943.0,177.0,0.229,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-01,14678.0,0.0,25.714,128.0,0.0,0.143,189751.015,0.0,332.423,1654.73,0.0,1.847,0.98,,,,,,,,,,,,,290.0,3.749,0.0887,11.3,tests performed,86320.0,50747.0,35573.0,,,305.0,111.59,65.6,45.99,,3943.0,177.0,0.229,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-02,14747.0,69.0,24.286,128.0,0.0,0.143,190643.018,892.003,313.956,1654.73,0.0,1.847,0.97,,,,,,,,,204740.0,,2646.793,,306.0,3.956,0.0794,12.6,tests performed,,,,,,316.0,,,,,4085.0,155.0,0.2,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-03,14766.0,19.0,25.714,128.0,0.0,0.143,190888.642,245.624,332.423,1654.73,0.0,1.847,0.95,,,,,,,,,,,,,306.0,3.956,0.084,11.9,tests performed,,,,,,327.0,,,,,4227.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-04,14797.0,31.0,30.143,128.0,0.0,0.143,191289.397,400.755,389.674,1654.73,0.0,1.847,0.93,,,,,,,,,,,,,290.0,3.749,0.1039,9.6,tests performed,,,,,,338.0,,,,,4370.0,110.0,0.142,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-05,14809.0,12.0,22.0,128.0,0.0,0.143,191444.528,155.131,284.407,1654.73,0.0,1.847,0.92,,,,,,,,,,,,,274.0,3.542,0.0803,12.5,tests performed,,,,,,349.0,,,,,4512.0,88.0,0.114,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-06,14836.0,27.0,22.571,128.0,0.0,0.0,191793.572,349.045,291.794,1654.73,0.0,0.0,0.91,,,,,,,,,,,,,258.0,3.335,0.0875,11.4,tests performed,,,,,,360.0,,,,,4654.0,66.0,0.085,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-07,14836.0,0.0,22.571,128.0,0.0,0.0,191793.572,0.0,291.794,1654.73,0.0,0.0,0.89,,,,,,,,,,,,,242.0,3.128,0.0933,10.7,tests performed,,,,,,371.0,,,,,4796.0,43.0,0.056,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-08,14836.0,0.0,22.571,128.0,0.0,0.0,191793.572,0.0,291.794,1654.73,0.0,0.0,0.88,,,,,,,,,,,,,226.0,2.922,0.0999,10.0,tests performed,,,,,,381.0,,,,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-09,14836.0,0.0,12.714,128.0,0.0,0.0,191793.572,0.0,164.365,1654.73,0.0,0.0,0.87,,,,,,,,,206208.0,,2665.77,,210.0,2.715,0.0605,16.5,tests performed,,,,,,381.0,,,,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-10,14873.0,37.0,15.286,129.0,1.0,0.143,192271.893,478.32,197.607,1667.658,12.928,1.847,0.87,,,,,,,,,,,,,205.0,2.65,0.0746,13.4,tests performed,,,,,,381.0,,,,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-11,14891.0,18.0,13.429,129.0,0.0,0.143,192504.589,232.696,173.599,1667.658,0.0,1.847,0.86,,,,,,,,,,,,,200.0,2.586,0.0671,14.9,tests performed,,,,,,381.0,,,,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-12,14908.0,17.0,14.143,129.0,0.0,0.143,192724.358,219.769,182.833,1667.658,0.0,1.847,0.85,,,,,,,,,,,,,196.0,2.534,0.0722,13.9,tests performed,,,,,,381.0,,,,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-13,14924.0,16.0,12.571,129.0,0.0,0.143,192931.199,206.841,162.518,1667.658,0.0,1.847,0.84,,,,,,,,,,,,,191.0,2.469,0.0658,15.2,tests performed,,,,,,381.0,,,,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-14,14924.0,0.0,12.571,129.0,0.0,0.143,192931.199,0.0,162.518,1667.658,0.0,1.847,0.84,,,,,,,,,,,,,186.0,2.405,0.0676,14.8,tests performed,,,,,,381.0,,,,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-15,14924.0,0.0,12.571,129.0,0.0,0.143,192931.199,0.0,162.518,1667.658,0.0,1.847,0.83,,,,,,,,,,,,,182.0,2.353,0.0691,14.5,tests performed,91660.0,51044.0,40616.0,,,381.0,118.49,65.99,52.51,,4925.0,21.0,0.027,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-16,14954.0,30.0,16.857,129.0,0.0,0.143,193319.027,387.827,217.922,1667.658,0.0,1.847,0.82,,,,,,,,,207446.0,,2681.775,,177.0,2.288,0.0952,10.5,tests performed,,,,,,370.0,,,,,4783.0,37.0,0.048,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-17,14960.0,6.0,12.429,129.0,0.0,0.0,193396.592,77.565,160.671,1667.658,0.0,0.0,0.81,,,,,,,,,,,,,176.0,2.275,0.0706,14.2,tests performed,,,,,,359.0,,,,,4641.0,53.0,0.069,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-18,14976.0,16.0,12.143,129.0,0.0,0.0,193603.434,206.841,156.978,1667.658,0.0,0.0,0.81,,,,,,,,,,,,,174.0,2.249,0.0698,14.3,tests performed,,,,,,348.0,,,,,4499.0,69.0,0.089,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-19,14981.0,5.0,10.429,129.0,0.0,0.0,193668.071,64.638,134.816,1667.658,0.0,0.0,0.8,,,,,,,,,,,,,173.0,2.236,0.0603,16.6,tests performed,,,,,,337.0,,,,,4357.0,85.0,0.11,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-20,14988.0,7.0,9.143,129.0,0.0,0.0,193758.565,90.493,118.195,1667.658,0.0,0.0,0.8,,,,,,,,,,,,,172.0,2.224,0.0532,18.8,tests performed,,,,,,326.0,,,,,4214.0,101.0,0.131,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-21,14988.0,0.0,9.143,129.0,0.0,0.0,193758.565,0.0,118.195,1667.658,0.0,0.0,0.81,,,,,,,,,,,,,170.0,2.198,0.0538,18.6,tests performed,,,,,,315.0,,,,,4072.0,117.0,0.151,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-22,14988.0,0.0,9.143,129.0,0.0,0.0,193758.565,0.0,118.195,1667.658,0.0,0.0,0.8,,,,,,,,,,,,,169.0,2.185,0.0541,18.5,tests performed,,,,,,304.0,,,,,3930.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-23,15002.0,14.0,6.857,130.0,1.0,0.143,193939.551,180.986,88.646,1680.585,12.928,1.847,0.8,,,,,,,,,208619.0,,2696.939,,168.0,2.172,0.0408,24.5,tests performed,,,,,,304.0,,,,,3930.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-24,15003.0,1.0,6.143,130.0,0.0,0.143,193952.478,12.928,79.412,1680.585,0.0,1.847,0.81,,,,,,,,,,,,,168.0,2.172,0.0366,27.3,tests performed,,,,,,304.0,,,,,3930.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-25,15014.0,11.0,5.429,130.0,0.0,0.143,194094.682,142.203,70.178,1680.585,0.0,1.847,0.81,,,,,,,,,,,,,168.0,2.172,0.0323,30.9,tests performed,,,,,,304.0,,,,,3930.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-26,15016.0,2.0,5.0,130.0,0.0,0.143,194120.537,25.855,64.638,1680.585,0.0,1.847,0.82,,,,,,,,,,,,,167.0,2.159,0.0299,33.4,tests performed,,,,,,304.0,,,,,3930.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-27,15025.0,9.0,5.286,130.0,0.0,0.143,194236.885,116.348,68.331,1680.585,0.0,1.847,0.83,,,,,,,,,,,,,167.0,2.159,0.0317,31.6,tests performed,,,,,,304.0,,,,,3930.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-08-28,15025.0,0.0,5.286,130.0,0.0,0.143,194236.885,0.0,68.331,1680.585,0.0,1.847,0.84,,,,,,,,,,,,,167.0,2.159,0.0317,31.6,tests performed,,,,,,304.0,,,,,3930.0,133.0,0.172,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
